Column,Accident_Index,Accident_Severity,Date,Day_of_Week,Light_Conditions,Number_of_Casualties,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Police_Force,Road_Surface_Conditions,Road_Type,Special_Conditions_at_Site,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Age_Band_of_Driver,Sex_of_Driver,Driver_age_sex,Vehicle_Type
13509,2016544253716,Slight,2016-05-13,Friday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,14:34:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
13512,2016544508916,Serious,2016-05-20,Friday,Daylight,1,0,8,Wiltshire,Dry,Single carriageway,None,40,09:00:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13513,2016544569316,Serious,2016-05-22,Sunday,Daylight,1,0,4,Wiltshire,Dry,Single carriageway,None,30,15:56:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
13514,2016544769616,Slight,2016-05-28,Saturday,Daylight,1,0,5,Wiltshire,Dry,Single carriageway,None,40,14:47:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
13515,2016544891416,Serious,2016-06-01,Wednesday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,19:44:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13516,2016544911216,Serious,2016-05-30,Monday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,40,10:28:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
13518,2016545082316,Serious,2016-06-07,Tuesday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,40,16:20:00,Urban,Fine no high winds,66 - 75,Male,66 - 75_Male,9
13520,2016545279816,Slight,2016-06-13,Monday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,40,12:40:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
13521,2016545433816,Serious,2016-06-17,Friday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,11:50:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
13522,2016545566916,Slight,2016-06-21,Tuesday,Daylight,1,0,8,Wiltshire,Dry,Single carriageway,None,30,16:07:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
13523,2016545687116,Slight,2016-06-24,Friday,Daylight,1,0,0,Wiltshire,Dry,One way street,None,30,18:12:00,Urban,Fine no high winds,26 - 35,Female,26 - 35_Female,9
13524,2016545724816,Serious,2016-06-26,Sunday,Darkness - lights lit,1,0,4,Wiltshire,Dry,Single carriageway,None,30,00:25:00,Urban,Fine no high winds,16 - 20,Male,16 - 20_Male,9
13525,2016545741316,Serious,2016-06-26,Sunday,Daylight,1,0,0,Wiltshire,Wet or damp,Single carriageway,None,30,16:03:00,Rural,Raining no high winds,36 - 45,Male,36 - 45_Male,9
13526,2016545808816,Slight,2016-06-28,Tuesday,Daylight,1,0,0,Wiltshire,Wet or damp,Single carriageway,None,30,16:29:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13528,2016546011716,Slight,2016-07-04,Monday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,18:40:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
13529,2016546039016,Slight,2016-07-05,Tuesday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,16:20:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13530,2016546113116,Slight,2016-07-07,Thursday,Daylight,1,0,4,Wiltshire,Dry,Single carriageway,None,30,15:26:00,Urban,Fine no high winds,26 - 35,Female,26 - 35_Female,9
13531,2016546400016,Slight,2016-07-15,Friday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,14:40:00,Urban,Fine no high winds,56 - 65,Female,56 - 65_Female,9
13532,2016546795216,Slight,2016-07-09,Saturday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,15:30:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
13534,2016546869816,Serious,2016-07-29,Friday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,16:21:00,Rural,Fine no high winds,Over 75,Female,Over 75_Female,9
13535,2016546983216,Slight,2016-08-02,Tuesday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,15:52:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
13536,2016547022516,Serious,2016-08-03,Wednesday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,60,19:03:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13538,2016547097316,Slight,2016-08-05,Friday,Daylight,1,0,8,Wiltshire,Dry,Single carriageway,None,30,18:30:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13539,2016547514616,Slight,2016-08-19,Friday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,10:16:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13540,2016547571716,Slight,2016-08-21,Sunday,Daylight,1,0,0,Wiltshire,Dry,One way street,None,20,10:00:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13541,2016547966916,Serious,2016-09-02,Friday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,17:29:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
13542,2016547995416,Serious,2016-09-03,Saturday,Daylight,1,0,5,Wiltshire,Wet or damp,Single carriageway,None,30,19:24:00,Urban,Raining no high winds,36 - 45,Female,36 - 45_Female,9
13543,2016548202416,Slight,2016-09-09,Friday,Darkness - lights lit,1,0,0,Wiltshire,Dry,Single carriageway,None,30,20:02:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13545,2016548326416,Serious,2016-09-13,Tuesday,Darkness - no lighting,1,0,0,Wiltshire,Dry,Single carriageway,None,60,20:54:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
13546,2016548385916,Slight,2016-09-15,Thursday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,17:00:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
13547,2016548485716,Serious,2016-09-19,Monday,Daylight,1,0,8,Wiltshire,Dry,Single carriageway,None,30,08:04:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
13548,2016548702516,Serious,2016-09-26,Monday,Daylight,1,0,8,Wiltshire,Wet or damp,Single carriageway,None,30,07:35:00,Urban,Raining no high winds,56 - 65,Male,56 - 65_Male,9
13549,2016548780416,Slight,2016-09-28,Wednesday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,08:30:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
13550,2016548938516,Serious,2016-10-04,Tuesday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,08:33:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
13551,2016548993516,Serious,2016-10-05,Wednesday,Daylight,1,0,4,Wiltshire,Dry,Dual carriageway,None,40,15:30:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
13553,2016549101416,Slight,2016-10-10,Monday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,12:54:00,Urban,Fine no high winds,66 - 75,Female,66 - 75_Female,9
13554,2016549102416,Slight,2016-10-08,Saturday,Darkness - lights lit,1,0,0,Wiltshire,Dry,One way street,None,30,23:40:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
13555,2016549153316,Slight,2016-10-11,Tuesday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,15:27:00,Urban,Fine no high winds,26 - 35,Female,26 - 35_Female,9
13558,2016549695716,Serious,2016-10-28,Friday,Darkness - lights lit,1,0,0,Wiltshire,Dry,Single carriageway,None,30,20:05:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13560,2016549884816,Serious,2016-11-03,Thursday,Darkness - lights lit,1,0,7,Wiltshire,Wet or damp,Roundabout,None,30,19:40:00,Urban,Raining no high winds,36 - 45,Female,36 - 45_Female,9
13561,201654A001516,Slight,2016-11-07,Monday,Daylight,1,0,8,Wiltshire,Dry,Single carriageway,None,30,16:35:00,Rural,Fine no high winds,21 - 25,Male,21 - 25_Male,9
13562,201654A040016,Slight,2016-11-08,Tuesday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,16:10:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
13563,201654A159516,Serious,2016-11-11,Friday,Darkness - lights lit,1,0,0,Wiltshire,Dry,One way street,None,20,17:00:00,Urban,Fine no high winds,16 - 20,Male,16 - 20_Male,9
13564,201654A396416,Slight,2016-11-18,Friday,Daylight,1,1,0,Wiltshire,Wet or damp,Single carriageway,None,30,15:10:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
13565,201654A456216,Serious,2016-11-21,Monday,Daylight,1,0,1,Wiltshire,Wet or damp,Single carriageway,None,30,07:59:00,Urban,Raining no high winds,26 - 35,Female,26 - 35_Female,9
13566,201654A670216,Serious,2016-11-27,Sunday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,08:40:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13567,201654A686316,Fatal,2016-11-28,Monday,Darkness - no lighting,2,0,0,Wiltshire,Dry,Single carriageway,None,60,23:41:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
13568,201654A806916,Slight,2016-12-01,Thursday,Daylight,1,0,8,Wiltshire,Dry,Single carriageway,None,30,12:45:00,Urban,Fine no high winds,66 - 75,Female,66 - 75_Female,9
13569,201654A809716,Slight,2016-12-01,Thursday,Darkness - lights lit,1,0,0,Wiltshire,Frost or ice,Single carriageway,None,30,07:10:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
13570,201654A863716,Slight,2016-12-03,Saturday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,13:13:00,Urban,Fine no high winds,Over 75,Male,Over 75_Male,9
13572,201654B016916,Serious,2016-12-07,Wednesday,Darkness - no lighting,1,0,0,Wiltshire,Dry,Single carriageway,None,20,20:08:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
13573,201654B045216,Slight,2016-12-08,Thursday,Darkness - lights lit,1,0,0,Wiltshire,Dry,Single carriageway,None,30,16:30:00,Urban,Fine no high winds,56 - 65,Female,56 - 65_Female,9
13574,201654B055616,Slight,2016-12-08,Thursday,Daylight,1,0,0,Wiltshire,Dry,Single carriageway,None,30,15:30:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13575,201654B103516,Slight,2016-12-10,Saturday,Daylight,1,0,0,Wiltshire,Wet or damp,Single carriageway,None,30,09:52:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13576,201654B256816,Slight,2016-12-14,Wednesday,Daylight,1,0,1,Wiltshire,Dry,Single carriageway,None,30,15:00:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13577,201654B312816,Serious,2016-12-16,Friday,Daylight,1,0,1,Wiltshire,Wet or damp,Single carriageway,None,30,08:12:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13578,201654B401916,Slight,2016-12-19,Monday,Daylight,1,0,4,Wiltshire,Dry,Single carriageway,None,30,12:35:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13579,201654B527316,Slight,2016-12-23,Friday,Darkness - lights lit,1,0,4,Wiltshire,Dry,Dual carriageway,None,40,07:15:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13580,201654B604816,Slight,2016-12-27,Tuesday,Daylight,1,0,5,Wiltshire,Dry,Single carriageway,None,40,08:26:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13581,2016551600035,Slight,2016-01-05,Tuesday,Darkness - lights lit,1,0,0,Dorset,Wet or damp,Single carriageway,None,30,16:52:00,Urban,Raining no high winds,26 - 35,Male,26 - 35_Male,9
13582,2016551600053,Serious,2016-01-08,Friday,Daylight,1,0,0,Dorset,Wet or damp,Single carriageway,None,30,10:45:00,Urban,Fine + high winds,26 - 35,Female,26 - 35_Female,9
13583,2016551600054,Slight,2016-01-07,Thursday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,14:09:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
13584,2016551600085,Serious,2016-01-11,Monday,Darkness - lights lit,1,0,0,Dorset,Wet or damp,Single carriageway,None,30,16:38:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13585,2016551600136,Slight,2016-01-13,Wednesday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,10:47:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13586,2016551600154,Serious,2016-01-16,Saturday,Daylight,1,0,5,Dorset,Dry,Single carriageway,None,30,10:21:00,Urban,Fine no high winds,66 - 75,Male,66 - 75_Male,9
13587,2016551600163,Slight,2016-01-17,Sunday,Daylight,1,0,4,Dorset,Wet or damp,Single carriageway,None,30,11:14:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
13588,2016551600172,Serious,2016-01-18,Monday,Daylight,1,0,0,Dorset,Wet or damp,Single carriageway,None,30,15:16:00,Urban,Fine no high winds,66 - 75,Male,66 - 75_Male,9
13589,2016551600198,Slight,2016-01-04,Monday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,12:31:00,Urban,Fine no high winds,66 - 75,Female,66 - 75_Female,9
13590,2016551600218,Serious,2016-01-14,Thursday,Daylight,1,0,0,Dorset,Wet or damp,Single carriageway,None,30,08:49:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
13591,2016551600239,Fatal,2016-01-19,Tuesday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,11:46:00,Rural,Fine no high winds,66 - 75,Female,66 - 75_Female,9
13592,2016551600259,Slight,2016-01-22,Friday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,16:16:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13593,2016551600275,Serious,2016-01-27,Wednesday,Daylight,1,0,0,Dorset,Wet or damp,Single carriageway,None,30,08:53:00,Rural,Raining + high winds,46 - 55,Male,46 - 55_Male,9
13595,2016551600289,Slight,2016-01-26,Tuesday,Daylight,1,0,8,Dorset,Wet or damp,Single carriageway,None,30,15:21:00,Urban,Raining no high winds,66 - 75,Female,66 - 75_Female,9
13596,2016551600317,Slight,2016-01-31,Sunday,Daylight,1,0,5,Dorset,Wet or damp,Single carriageway,None,30,12:19:00,Urban,Fine no high winds,16 - 20,Male,16 - 20_Male,9
13597,2016551600401,Slight,2016-02-11,Thursday,Darkness - lights lit,1,0,0,Dorset,Dry,Single carriageway,None,30,18:17:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
13598,2016551600416,Slight,2016-02-12,Friday,Darkness - lighting unknown,1,0,0,Dorset,Wet or damp,Single carriageway,None,30,18:00:00,Urban,Raining no high winds,36 - 45,Female,36 - 45_Female,9
13599,2016551600425,Slight,2016-02-16,Tuesday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,09:34:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
13600,2016551600475,Fatal,2016-02-23,Tuesday,Darkness - lights lit,2,0,8,Dorset,Dry,Single carriageway,None,30,00:01:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13601,2016551600483,Serious,2016-02-24,Wednesday,Daylight,1,0,4,Dorset,Dry,Single carriageway,None,30,11:47:00,Urban,Fine no high winds,66 - 75,Male,66 - 75_Male,9
13602,2016551600499,Slight,2016-02-27,Saturday,Darkness - lights lit,1,0,4,Dorset,Dry,Single carriageway,None,30,19:28:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13604,2016551600584,Serious,2016-03-11,Friday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,15:50:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
13606,2016551600588,Slight,2016-03-10,Thursday,Daylight,1,0,0,Dorset,Dry,One way street,None,30,11:22:00,Urban,Fine no high winds,Over 75,Male,Over 75_Male,9
13607,2016551600594,Slight,2016-03-13,Sunday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,17:16:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
13608,2016551600595,Slight,2016-03-12,Saturday,Darkness - lights lit,1,0,0,Dorset,Dry,Single carriageway,None,30,21:46:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
13609,2016551600616,Serious,2016-03-06,Sunday,Darkness - lights lit,1,0,0,Dorset,Dry,Single carriageway,None,30,01:17:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
13610,2016551600620,Slight,2016-03-17,Thursday,Daylight,1,0,4,Dorset,Dry,Single carriageway,None,30,08:09:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13611,2016551600675,Slight,2016-03-18,Friday,Darkness - lights lit,1,0,0,Dorset,Dry,Single carriageway,None,30,22:24:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
13614,2016551600808,Serious,2016-04-15,Friday,Darkness - lights lit,1,0,5,Dorset,Dry,Single carriageway,None,30,21:17:00,Urban,Fine no high winds,Over 75,Female,Over 75_Female,9
13616,2016551600896,Slight,2016-04-16,Saturday,Darkness - lights lit,1,0,0,Dorset,Dry,Single carriageway,None,30,01:51:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13617,2016551600910,Slight,2016-04-30,Saturday,Darkness - lights lit,1,0,0,Dorset,Dry,Roundabout,None,30,01:22:00,Urban,Fine no high winds,21 - 25,Female,21 - 25_Female,9
13618,2016551600939,Slight,2016-05-03,Tuesday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,15:50:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13619,2016551600981,Slight,2016-05-08,Sunday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,17:33:00,Urban,Fine no high winds,Over 75,Male,Over 75_Male,9
13621,2016551601064,Slight,2016-04-01,Friday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,60,15:59:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13623,2016551601075,Slight,2016-05-03,Tuesday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,12:37:00,Urban,Fine no high winds,66 - 75,Male,66 - 75_Male,9
13624,2016551601093,Slight,2016-05-26,Thursday,Daylight,1,0,5,Dorset,Dry,Single carriageway,None,30,16:52:00,Urban,Fine no high winds,66 - 75,Male,66 - 75_Male,9
13625,2016551601100,Slight,2016-05-26,Thursday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,12:38:00,Urban,Fine no high winds,Over 75,Female,Over 75_Female,9
13627,2016551601111,Slight,2016-05-29,Sunday,Daylight,1,0,4,Dorset,Dry,Single carriageway,None,30,10:36:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13628,2016551601130,Slight,2016-06-01,Wednesday,Darkness - lights lit,1,0,0,Dorset,Dry,Single carriageway,None,30,22:08:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13629,2016551601141,Slight,2016-06-02,Thursday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,11:11:00,Urban,Fine no high winds,Over 75,Male,Over 75_Male,9
13630,2016551601142,Slight,2016-06-03,Friday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,18:20:00,Urban,Fine no high winds,26 - 35,Female,26 - 35_Female,9
13632,2016551601204,Slight,2016-06-08,Wednesday,Daylight,1,0,8,Dorset,Dry,Single carriageway,None,40,17:54:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
13633,2016551601246,Serious,2016-06-13,Monday,Daylight,1,0,0,Dorset,Wet or damp,Single carriageway,None,30,08:51:00,Urban,Raining no high winds,26 - 35,Female,26 - 35_Female,9
13634,2016551601259,Slight,2016-06-05,Sunday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,16:06:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13635,2016551601268,Slight,2016-05-17,Tuesday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,16:42:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13636,2016551601278,Serious,2016-01-25,Monday,Daylight,1,0,4,Dorset,Wet or damp,Single carriageway,None,30,15:08:00,Urban,Raining no high winds,66 - 75,Female,66 - 75_Female,9
13637,2016551601304,Serious,2016-06-04,Saturday,Darkness - lighting unknown,1,0,0,Dorset,Dry,Single carriageway,None,30,13:48:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13638,2016551601315,Slight,2016-06-22,Wednesday,Daylight,1,0,0,Dorset,Wet or damp,Single carriageway,None,30,17:31:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
13639,2016551601361,Serious,2016-06-29,Wednesday,Daylight,1,0,8,Dorset,Wet or damp,Single carriageway,None,30,18:09:00,Urban,Fine no high winds,66 - 75,Male,66 - 75_Male,9
13640,2016551601375,Slight,2016-02-16,Tuesday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,16:30:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13643,2016551601431,Serious,2016-03-08,Tuesday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,12:55:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13644,2016551601443,Slight,2016-03-19,Saturday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,11:19:00,Urban,Fine no high winds,26 - 35,Female,26 - 35_Female,9
13645,2016551601500,Slight,2016-07-08,Friday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,20:01:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13646,2016551601520,Serious,2016-04-27,Wednesday,Daylight,1,0,4,Dorset,Dry,Dual carriageway,None,30,08:51:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13647,2016551601531,Slight,2016-04-29,Friday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,18:55:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13648,2016551601537,Slight,2016-07-12,Tuesday,Daylight,1,0,4,Dorset,Dry,Single carriageway,None,30,10:43:00,Urban,Fine no high winds,56 - 65,Female,56 - 65_Female,9
13649,2016551601538,Slight,2016-04-11,Monday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,14:01:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13650,2016551601541,Slight,2016-04-18,Monday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,08:26:00,Urban,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13651,2016551601644,Slight,2016-05-12,Thursday,Darkness - no lighting,1,0,0,Dorset,Dry,Single carriageway,None,30,23:06:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
13652,2016551601688,Slight,2016-07-28,Thursday,Daylight,1,0,0,Dorset,Dry,Single carriageway,None,30,12:02:00,Rural,Fine no high winds,Over 75,Male,Over 75_Male,9
13653,2016551601704,Slight,2016-05-31,Tuesday,Daylight,1,0,5,Dorset,Dry,Dual carriageway,None,30,17:37:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
13656,2016551601736,Serious,2016-08-03,Wednesday,Daylight,3,0,0,Dorset,Dry,Single carriageway,None,30,08:15:00,Urban,Fine no high winds,46 - 55,Female,46 - 55_Female,9
